LA,Ofsted URN,URN
West Northamptonshire,Ey137319,687221
North Northamptonshire,ey389911,687222
West Northamptonshire,EY100202,687224
West Northamptonshire,115686,687232
North Northamptonshire,EY405677,687238
North Northamptonshire,EY384855,687247
West Northamptonshire,EY475835,687248
West Northamptonshire,EY479399,687251
North Northamptonshire,EY446582,687253
West Northamptonshire,EY402151,687255
North Northamptonshire,EY293797,687260
West Northamptonshire,Ey477607,687261
North Northamptonshire,EY216760,687264
North Northamptonshire,EY478364,687266
North Northamptonshire,119196,687271
North Northamptonshire,EY420691,687272
West Northamptonshire,EY374423,687280
West Northamptonshire,Ey361119,687281
North Northamptonshire,Ey476351,687282
North Northamptonshire,EY279308,687286
West Northamptonshire,EY437380,687289
North Northamptonshire,EY282084,687291
North Northamptonshire,EY442273,687292
North Northamptonshire,ey395286,687294
North Northamptonshire,EY394059,687295
West Northamptonshire,EY448204,687300
North Northamptonshire,EY483593,687309
North Northamptonshire,EY482672,687311
West Northamptonshire,EY471124,687323
North Northamptonshire,EY345090,687324
West Northamptonshire,Ey479785,687327
North Northamptonshire,EY467604,687330
West Northamptonshire,Ey428787,687331
West Northamptonshire,EY216929,687332
West Northamptonshire,EY304477,687340
North Northamptonshire,EY372061,687342
North Northamptonshire,EY485981,687348
North Northamptonshire,EY402072,687350
West Northamptonshire,Ey450387,687359
West Northamptonshire,EY463900,687360
North Northamptonshire,EY448912,687362
West Northamptonshire,EY297263,687366
West Northamptonshire,EY290555,687367
West Northamptonshire,EY487029,687371
North Northamptonshire,EY385169,687373
West Northamptonshire,EY362344,687377
North Northamptonshire,EY399072,687379
West Northamptonshire,EY332065,687383
West Northamptonshire,Ey484280,687384
West Northamptonshire,EY489852,687389
West Northamptonshire,EY384170,687392
West Northamptonshire,EY489207,687397
North Northamptonshire,EY309395,687402
West Northamptonshire,EY446376,687406
West Northamptonshire,221170,687415
North Northamptonshire,EY493408,687417
North Northamptonshire,EY486634,687419
West Northamptonshire,EY482793,687424
West Northamptonshire,EY421718,687426
North Northamptonshire,EY466078,687428
West Northamptonshire,EY494517,687430
West Northamptonshire,ey421783,687432
West Northamptonshire,EY494669,687439
West Northamptonshire,EY365308,687440
North Northamptonshire,EY497116,687441
North Northamptonshire,EY497747,687443
West Northamptonshire,221091,687449
West Northamptonshire,ey433494,687450
North Northamptonshire,EY493327,687451
West Northamptonshire,Ey435127,687455
West Northamptonshire,EY371513,687456
North Northamptonshire,EY269903,687458
North Northamptonshire,EY341761,687466
West Northamptonshire,EY221366,687470
North Northamptonshire,EY479658,687476
West Northamptonshire,221208,687477
West Northamptonshire,220864,687484
West Northamptonshire,EY499674,687496
North Northamptonshire,EY500536,687505
North Northamptonshire,EY499122,687507
West Northamptonshire,EY537665,687512
West Northamptonshire,220854,687522
West Northamptonshire,EY474789,687527
West Northamptonshire,EY537788,687534
West Northamptonshire,ey539784,687542
North Northamptonshire,EY538503,687543
West Northamptonshire,Ey537484,687550
West Northamptonshire,EY487439,687551
West Northamptonshire,EY251951,687552
North Northamptonshire,EY314174,687553
North Northamptonshire,EY538560,687554
West Northamptonshire,220584,687562
West Northamptonshire,221336,687563
North Northamptonshire,EY393274,687566
West Northamptonshire,EY350204,687567
West Northamptonshire,EY545372,687585
West Northamptonshire,EY490652,687586
West Northamptonshire,EY483489,687589
North Northamptonshire,EY393124,687600
West Northamptonshire,EY427620,687602
North Northamptonshire,EY246687,687629
North Northamptonshire,EY549341,687630
North Northamptonshire,EY441253,687631
North Northamptonshire,Ey548282,687633
West Northamptonshire,EY261438,687636
North Northamptonshire,EY225755,687637
North Northamptonshire,EY491053,687638
North Northamptonshire,EY479999,687639
North Northamptonshire,EY553104,687644
West Northamptonshire,EY417121,687647
North Northamptonshire,EY551496,687651
North Northamptonshire,EY554915,687658
West Northamptonshire,EY217014,687661
North Northamptonshire,EY558096,687666
West Northamptonshire,EY556631,687668
North Northamptonshire,EY558553,687671
North Northamptonshire,EY555873,687686
North Northamptonshire,EY560374,687689
North Northamptonshire,220904,687695
North Northamptonshire,220803,687703
North Northamptonshire,EY499401,687708
West Northamptonshire,EY413948,687709
West Northamptonshire,EY501837,687719
North Northamptonshire,EY561790,687722
North Northamptonshire,EY541212,687723
North Northamptonshire,EY563262,687728
North Northamptonshire,EY2508236,687734
West Northamptonshire,EY423781,687738
North Northamptonshire,EY542501,687739
North Northamptonshire,2539169,687747
West Northamptonshire,EY550184,687754
North Northamptonshire,0,687756
North Northamptonshire,0,687758
North Northamptonshire,0,687762
North Northamptonshire,Ey419687,687765
North Northamptonshire,2570154,687766
North Northamptonshire,0,687769
West Northamptonshire,EY2567467,687773
West Northamptonshire,EY427319,687781
North Northamptonshire,2591007,687782
North Northamptonshire,0,687785
North Northamptonshire,EY540956,687792
North Northamptonshire,EY498809,687795
North Northamptonshire,2613968,687799
North Northamptonshire,2577333,687800
North Northamptonshire,2603001,687806
North Northamptonshire,EY453932,687807
North Northamptonshire,0,687811
North Northamptonshire,2628264,687813
West Northamptonshire,EY2603409,687814
West Northamptonshire,220342,687816
North Northamptonshire,2525007,687823
North Northamptonshire,EY2639845,687827
West Northamptonshire,0,687833
North Northamptonshire,2629923,687835
North Northamptonshire,EY413862,687837
North Northamptonshire,2650157,687839
North Northamptonshire,2644068,687840
West Northamptonshire,2611915,687843
West Northamptonshire,0,687844
North Northamptonshire,2666949,687847
North Northamptonshire,0,687848
North Northamptonshire,0,687852
West Northamptonshire,2629252,687853
North Northamptonshire,2655960,687858
North Northamptonshire,EY553290,687859
West Northamptonshire,0,687860
North Northamptonshire,2681327,687861
North Northamptonshire,0,687862
West Northamptonshire,2621680,687864
North Northamptonshire,2581213,687866
North Northamptonshire,2681312,687867
North Northamptonshire,EY538698,687868
North Northamptonshire,2595137,687873
North Northamptonshire,0,687877
West Northamptonshire,EY471766,687880
West Northamptonshire,Ey466050,687882
West Northamptonshire,0,687883
North Northamptonshire,0,687885
North Northamptonshire,0,687886
North Northamptonshire,2676599,687887
North Northamptonshire,2688496,687888
North Northamptonshire,2705676,687891
West Northamptonshire,EY548054,687893
Northumberland,510132,688501
Northumberland,507069,688505
Northumberland,EY301796,688506
Northumberland,EY406992,688513
Northumberland,EY408694,688517
Northumberland,EY448361,688523
Northumberland,EY453027,688537
Northumberland,EY244886,688545
Northumberland,506988,688546
Northumberland,EY472007,688547
Northumberland,EY403840,688555
Northumberland,EY386414,688558
Northumberland,EY449919,688559
Northumberland,EY248450,688567
Northumberland,EY460092,688578
Northumberland,EY474745,688581
Northumberland,EY488688,688596
Northumberland,EY397855,688611
Northumberland,EY417165,688616
Northumberland,301722,688634
Northumberland,EY273502,688655
Northumberland,EY307808,688666
Northumberland,EY282945,688667
Northumberland,2565965,688673
Northumberland,EY303252,688689
Northumberland,2577780,688696
Northumberland,EY271663,688701
Northumberland,403138,688702
Northumberland,EY487679,688706
Northumberland,EY340069,688710
Northumberland,EY471647,688712
Northumberland,EY500961,688713
Northumberland,EY431790,688714
Northumberland,EY549209,688715
Northumberland,EY380356,688717
Northumberland,EY537691,688724
Northumberland,EY422796,688727
Northumberland,EY552575,688728
Northumberland,506984,688734
Northumberland,EY555300,688741
Northumberland,EY412970,688751
Northumberland,403108,688763
Northumberland,EY299146,688785
Northumberland,EY485734,688788
Northumberland,506953,688790
Northumberland,EY557615,688819
Northumberland,EY549347,688821
Northumberland,EY562727,688828
Northumberland,2547582,688854
Northumberland,2586293,688859
Northumberland,2622709,688865
Northumberland,2667145,688879
Northumberland,38,688882
Northumberland,38,688883
Northumberland,2705317,688892
Somerset,EY231217,690461
Somerset,EY282426,690464
Somerset,EY489395,690472
Somerset,EY461639,690475
Somerset,EY302445,690483
Somerset,EY494859,690487
Somerset,142607,690495
Somerset,EY441394,690500
Somerset,EY428502,690505
Somerset,EY290009,690513
Somerset,EY467276,690517
Somerset,EY343812,690522
Somerset,EY537596,690531
Somerset,EY453417,690534
Somerset,EY539096,690536
Somerset,EY426914,690540
Somerset,EY458204,690542
Somerset,EY541519,690543
Somerset,EY342651,690548
Somerset,EY489385,690550
Somerset,142713,690554
Somerset,EY361336,690560
Somerset,EY294691,690562
Somerset,EY548889,690566
Somerset,EY549780,690569
Somerset,EY487106,690571
Somerset,EY488064,690572
Somerset,EY415373,690582
Somerset,EY469318,690590
Somerset,EY560377,690591
Somerset,EY442941,690592
Somerset,EY486775,690595
Somerset,EY431167,690603
Somerset,EY345000,690606
Somerset,EY289470,690610
Somerset,EY261039,690621
Somerset,2514863,690622
Somerset,2536407,690634
Somerset,2555229,690642
Somerset,2534597,690644
Somerset,2522802,690648
Somerset,2566372,690649
Somerset,EY417694,690651
Somerset,2575411,690653
Somerset,EY284016,690654
Somerset,510393,690677
Somerset,2551946,690678
Somerset,EY554922,690685
Somerset,2649295,690687
Somerset,2638028,690688
Somerset,2641543,690689
Somerset,2623222,690696
Somerset,2580630,690697
Somerset,2667656,690705
Somerset,2569788,690709
Somerset,2683594,690713
Somerset,EY257459,690715
Somerset,EY426691,690721
Suffolk,EY373713,691942
Suffolk,EY236555,691946
Suffolk,EY268571,691950
Suffolk,EY321576,691954
Suffolk,EY303317,691955
Suffolk,250654,691962
Suffolk,EY250711,691963
Suffolk,EY439263,691967
Suffolk,251114,691969
Suffolk,EY395370,691972
Suffolk,EY236606,691979
Suffolk,EY446672,691983
Suffolk,EY346664,691987
Suffolk,EY226043,691991
Suffolk,250803,692000
Suffolk,EY255755,692004
Suffolk,251323,692008
Suffolk,EY253848,692010
Suffolk,250785,692013
Suffolk,EY344753,692014
Suffolk,EY384308,692023
Suffolk,EY217647,692024
Suffolk,EY101535,692026
Suffolk,EY406264,692034
Suffolk,EY398869,692037
Suffolk,EY251226,692038
Suffolk,EY414964,692048
Suffolk,EY330666,692050
Suffolk,EY358177,692054
Suffolk,EY316191,692058
Suffolk,250809,692062
Suffolk,EY355500,692064
Suffolk,EY299143,692071
Suffolk,EY251157,692074
Suffolk,EY335630,692076
Suffolk,EY310354,692077
Suffolk,EY374496,692084
Suffolk,EY231062,692085
Suffolk,EY435762,692091
Suffolk,EY462031,692092
Suffolk,250694,692093
Suffolk,EY336862,692098
Suffolk,250964,692099
Suffolk,EY304537,692102
Suffolk,EY433101,692108
Suffolk,EY486147,692113
Suffolk,EY426563,692115
Suffolk,EY349332,692118
Suffolk,EY482842,692127
Suffolk,EY415694,692130
Suffolk,EY490163,692137
Suffolk,EY365659,692139
Suffolk,EY266051,692143
Suffolk,EY356757,692145
Suffolk,EY493256,692148
Suffolk,EY299245,692159
Suffolk,250844,692160
Suffolk,EY367027,692167
Suffolk,EY384133,692168
Suffolk,EY302001,692169
Suffolk,EY495815,692176
Suffolk,EY480260,692179
Suffolk,EY365212,692181
Suffolk,250798,692186
Suffolk,EY379645,692188
Suffolk,EY497679,692189
Suffolk,EY500973,692191
Suffolk,EY463568,692210
Suffolk,EY539131,692212
Suffolk,EY481984,692214
Suffolk,EY429936,692217
Suffolk,EY537023,692218
Suffolk,EY332486,692228
Suffolk,251183,692232
Suffolk,EY453148,692234
Suffolk,EY314895,692241
Suffolk,EY361632,692242
Suffolk,EY447910,692243
Suffolk,250880,692245
Suffolk,251274,692248
Suffolk,251277,692250
Suffolk,EY403048,692255
Suffolk,EY546130,692256
Suffolk,CA000026,692257
Suffolk,250676,692262
Suffolk,EY539534,692265
Suffolk,EY428276,692268
Suffolk,EY550498,692269
Suffolk,EY500667,692270
Suffolk,EY275381,692272
Suffolk,RA001239,692279
Suffolk,EY554937,692284
Suffolk,EY363401,692287
Suffolk,EY557220,692291
Suffolk,251199,692292
Suffolk,EY548333,692294
Suffolk,EY558879,692297
Suffolk,EY561017,692302
Suffolk,EY413805,692305
Suffolk,EY250791,692306
Suffolk,RA000101,692311
Suffolk,RA000117,692312
Suffolk,EY346650,692319
Suffolk,2499612,692326
Suffolk,EY446013,692327
Suffolk,2527862,692331
Suffolk,EY2528176,692335
Suffolk,EY562189,692340
Suffolk,EY2523877,692341
Suffolk,2544447,692343
Suffolk,2545481,692345
Suffolk,EY542985,692350
Suffolk,2533221,692351
Suffolk,2545650,692353
Suffolk,EY408999,692361
Suffolk,2592951,692364
Suffolk,251094,692366
Suffolk,2600913,692376
Suffolk,EY447071,692377
Suffolk,EY480595,692378
Suffolk,2609797,692379
Suffolk,2618205,692384
Suffolk,250650,692385
Suffolk,2583857,692387
Suffolk,2631624,692394
Suffolk,2637360,692398
Suffolk,2642259,692404
Suffolk,EY465275,692405
Suffolk,2545362,692406
Suffolk,2654659,692407
Suffolk,2653270,692410
Suffolk,2587895,692416
Suffolk,EY285366,692417
Suffolk,EY3847746,692419
Suffolk,EY444242,692424
Surrey,EY446332,693467
Surrey,EY460380,693487
Surrey,EY459636,693493
Surrey,EY411466,693518
Surrey,507347,693520
Surrey,EY423659,693523
Surrey,EY367088,693525
Surrey,121330,693528
Surrey,EY447385,693529
Surrey,EY463630,693531
Surrey,EY406493,693545
Surrey,121624,693547
Surrey,EY432151,693550
Surrey,EY442772,693577
Surrey,EY425647,693582
Surrey,EY385832,693598
Surrey,EY331999,693601
Surrey,EY356242,693604
Surrey,EY448930,693609
Surrey,EY431162,693612
Surrey,EY364491,693615
Surrey,122385,693631
Surrey,EY482270,693634
Surrey,EY267136,693635
Surrey,EY443681,693640
Surrey,EY469646,693657
Surrey,EY476426,693663
Surrey,EY451647,693668
Surrey,EY375545,693688
Surrey,120533,693693
Surrey,121670,693694
Surrey,160423,693696
Surrey,121458,693699
Surrey,EY444998,693707
Surrey,507434,693712
Surrey,EY376562,693713
Surrey,EY485519,693716
Surrey,EY413865,693717
Surrey,EY487512,693719
Surrey,EY285367,693720
Surrey,EY460026,693724
Surrey,EY306057,693727
Surrey,EY470977,693734
Surrey,507278,693739
Surrey,EY482689,693745
Surrey,EY264010,693752
Surrey,EY437640,693760
Surrey,EY301098,693769
Surrey,EY261049,693772
Surrey,EY424026,693778
Surrey,160440,693792
Surrey,EY433616,693797
Surrey,EY383725,693803
Surrey,EY433315,693804
Surrey,EY320700,693810
Surrey,EY360425,693811
Surrey,EY367944,693812
Surrey,121299,693816
Surrey,EY410236,693817
Surrey,EY233906,693831
Surrey,EY306591,693833
Surrey,EY302674,693835
Surrey,EY427136,693840
Surrey,EY431139,693841
Surrey,EY360782,693843
Surrey,EY479923,693845
Surrey,EY482810,693849
Surrey,EY266638,693853
Surrey,EY488302,693859
Surrey,120826,693864
Surrey,EY492046,693871
Surrey,EY341116,693882
Surrey,EY355703,693886
Surrey,EY457674,693893
Surrey,EY428417,693895
Surrey,EY459428,693897
Surrey,EY431183,693898
Surrey,120744,693901
Surrey,153240,693917
Surrey,EY479272,693924
Surrey,EY321155,693925
Surrey,EY369620,693927
Surrey,EY387736,693928
Surrey,EY473066,693931
Surrey,EY292118,693932
Surrey,121293,693933
Surrey,EY297964,693936
Surrey,EY393844,693942
Surrey,EY487156,693943
Surrey,EY393000,693960
Surrey,507396,693975
Surrey,EY497347,693979
Surrey,EY498020,693981
Surrey,EY408512,694000
Surrey,EY239588,694006
Surrey,EY349940,694007
Surrey,EY435941,694009
Surrey,EY405949,694010
Surrey,EY444430,694019
Surrey,EY499811,694020
Surrey,EY466305,694023
Surrey,EY429939,694031
Surrey,EY363165,694038
Surrey,EY310516,694040
Surrey,EY377002,694044
Surrey,160378,694049
Surrey,EY332192,694051
Surrey,120793,694056
Surrey,153776,694059
Surrey,116064,694060
Surrey,EY433850,694063
Surrey,507342,694064
Surrey,507258,694065
Surrey,EY245598,694068
Surrey,EY362636,694069
Surrey,EY460604,694070
Surrey,EY422153,694074
Surrey,EY451173,694075
Surrey,EY362752,694077
Surrey,507546,694078
Surrey,EY445416,694080
Surrey,160412,694082
Surrey,EY441563,694084
Surrey,EY368623,694092
Surrey,EY377818,694095
Surrey,EY333014,694097
Surrey,507551,694098
Surrey,134797,694108
Surrey,EY276332,694112
Surrey,EY317028,694113
Surrey,120609,694115
Surrey,EY276785,694117
Surrey,EY371965,694121
Surrey,EY254042,694124
Surrey,EY393676,694126
Surrey,507363,694128
Surrey,EY361363,694131
Surrey,507514,694132
Surrey,EY402764,694137
Surrey,EY481705,694142
Surrey,EY470885,694145
Surrey,EY284371,694148
Surrey,153790,694159
Surrey,EY260648,694165
Surrey,EY412221,694168
Surrey,EY383160,694174
Surrey,EY436742,694175
Surrey,EY482712,694177
Surrey,EY357610,694182
Surrey,EY477260,694183
Surrey,EY539090,694197
Surrey,EY420217,694199
Surrey,EY500411,694201
Surrey,EY418201,694205
Surrey,EY256286,694208
Surrey,EY435278,694209
Surrey,507325,694222
Surrey,160509,694226
Surrey,EY471762,694238
Surrey,121313,694241
Surrey,EY489559,694247
Surrey,EY387669,694248
Surrey,EY536428,694256
Surrey,120628,694257
Surrey,EY434446,694270
Surrey,EY368105,694271
Surrey,EY546299,694275
Surrey,EY364593,694280
Surrey,EY473007,694282
Surrey,EY388894,694287
Surrey,EY390616,694289
Surrey,EY422457,694292
Surrey,EY540935,694303
Surrey,EY361483,694306
Surrey,EY541065,694307
Surrey,EY475887,694320
Surrey,EY479533,694322
Surrey,EY285341,694325
Surrey,EY456893,694327
Surrey,507436,694334
Surrey,EY545938,694335
Surrey,EY545228,694343
Surrey,EY235263,694344
Surrey,EY475128,694346
Surrey,EY550357,694357
Surrey,EY545540,694364
Surrey,EY483782,694379
Surrey,EY349871,694381
Surrey,EY245095,694383
Surrey,EY438598,694389
Surrey,EY356287,694393
Surrey,EY547519,694396
Surrey,EY471681,694402
Surrey,EY552264,694409
Surrey,EY432448,694413
Surrey,EY442178,694414
Surrey,121215,694416
Surrey,EY553135,694417
Surrey,EY550691,694427
Surrey,EY538919,694429
Surrey,507239,694440
Surrey,EY436226,694441
Surrey,EY550827,694443
Surrey,EY492088,694445
Surrey,EY465688,694456
Surrey,EY481867,694457
Surrey,EY551481,694460
Surrey,EY348901,694464
Surrey,EY537699,694467
Surrey,160582,694471
Surrey,EY555922,694475
Surrey,EY487835,694479
Surrey,EY443738,694484
Surrey,EY407763,694486
Surrey,121747,694489
Surrey,121575,694495
Surrey,EY541846,694496
Surrey,EY483887,694498
Surrey,EY468695,694499
Surrey,120352,694501
Surrey,EY412276,694503
Surrey,EY472748,694507
Surrey,EY385650,694509
Surrey,EY558844,694513
Surrey,EY473851,694518
Surrey,EY452738,694519
Surrey,EY407882,694524
Surrey,EY455116,694525
Surrey,EY235515,694537
Surrey,EY560467,694540
Surrey,120476,694541
Surrey,EY498505,694545
Surrey,EY260116,694549
Surrey,EY561989,694553
Surrey,EY561597,694555
Surrey,120726,694560
Surrey,EY427253,694563
Surrey,EY559437,694564
Surrey,EY552079,694566
Surrey,EY487872,694567
Surrey,EY551050,694571
Surrey,EY425668,694572
Surrey,507181,694575
Surrey,EY561318,694576
Surrey,EY563725,694577
Surrey,EY480686,694578
Surrey,EY383078,694583
Surrey,120695,694587
Surrey,EY560314,694588
Surrey,EY490560,694589
Surrey,EY241339,694593
Surrey,EY538768,694595
Surrey,EY397262,694599
Surrey,2501073,694605
Surrey,EY476203,694611
Surrey,EY466439,694617
Surrey,EY441056,694619
Surrey,EY558612,694628
Surrey,EY482902,694630
Surrey,EY557215,694632
Surrey,2504832,694643
Surrey,EY494349,694649
Surrey,EY550744,694657
Surrey,EY543747,694666
Surrey,EY350200,694675
Surrey,EY334744,694676
Surrey,EY464056,694679
Surrey,EY554372,694683
Surrey,EY483896,694695
Surrey,EY473110,694703
Surrey,2520837,694706
Surrey,2504816,694707
Surrey,EY558279,694708
Surrey,EY562885,694709
Surrey,EY447730,694713
Surrey,2534114,694714
Surrey,EY551105,694717
Surrey,EY447564,694726
Surrey,EY400248,694729
Surrey,EY493059,694732
Surrey,2549221,694738
Surrey,121687,694739
Surrey,EY463072,694744
Surrey,EY550839,694750
Surrey,EY490451,694756
Surrey,120733,694760
Surrey,EY470060,694762
Surrey,2555788,694764
Surrey,EY456142,694770
Surrey,EY552410,694771
Surrey,EY447135,694776
Surrey,2544499,694778
Surrey,EY262617,694781
Surrey,EY442256,694782
Surrey,EY497644,694785
Surrey,2592344,694792
Surrey,EY499338,694799
Surrey,2538680,694800
Surrey,2585248,694810
Surrey,CA000015,694825
Surrey,EY553890,694831
Surrey,EY351612,694832
Surrey,2598063,694837
Surrey,EY469392,694839
Surrey,2632842,694859
Surrey,EY449519,694862
Surrey,2634672,694863
Surrey,2575514,694866
Surrey,EY358689,694873
Surrey,EY420385,694888
Surrey,EY500770,694889
Surrey,2643123,694892
Surrey,EY401017,695004
Surrey,EY407835,695007
Surrey,EY431955,695011
Surrey,EY387398,695015
Surrey,EY388826,695020
Surrey,160478,695028
Surrey,EY296959,695034
Surrey,EY392086,695037
Surrey,120727,695039
Surrey,EY413741,695054
Surrey,EY305952,695055
Surrey,121580,695067
Surrey,EY470992,695070
Surrey,EY431182,695073
Surrey,EY256622,695075
Surrey,EY444058,695082
Surrey,EY256253,695083
Surrey,120805,695088
Surrey,EY350106,695089
Surrey,EY479916,695103
Surrey,EY437220,695104
Surrey,EY399594,695112
Surrey,EY482137,695116
Surrey,EY537656,695137
Surrey,EY482791,695140
Surrey,EY492962,695143
Surrey,2545462,695164
Surrey,EY452343,695175
Surrey,2573290,695186
Surrey,2591326,695188
Surrey,2624795,695189
Surrey,2627688,695192
Surrey,121664,695203
Surrey,2663224,695205
Surrey,2646873,695208
Surrey,2613297,695213
Surrey,2643100,695215
Surrey,EY482167,695218
Surrey,2652735,695221
Surrey,2672383,695222
Surrey,121654,695224
Surrey,2501199,695225
Surrey,EY412512,695226
Surrey,CA000038,695240
Surrey,EY492344,695241
Surrey,EY492173,695242
Surrey,EY542930,695247
Surrey,EY486407,695253
Surrey,CA000038,695266
Surrey,2697463,695268
Surrey,CA000045,695270
Surrey,EY425241,695282
Surrey,2567750,695283
Surrey,2706892,695286
Surrey,2697936,695289
Surrey,EY351382,695291
Surrey,2681296,695292
Surrey,EY557024,695294
Surrey,2702556,695299
Warwickshire,EY276558,696081
Warwickshire,EY398779,696092
Warwickshire,EY379078,696094
Warwickshire,EY299214,696097
Warwickshire,201186,696098
Warwickshire,EY410264,696099
Warwickshire,EY420724,696102
Warwickshire,268407,696103
Warwickshire,201573,696110
Warwickshire,EY358552,696128
Warwickshire,EY418682,696134
Warwickshire,EY385897,696135
Warwickshire,EY438846,696136
Warwickshire,201720,696137
Warwickshire,EY334301,696146
Warwickshire,EY359026,696147
Warwickshire,EY292837,696157
Warwickshire,EY381645,696160
Warwickshire,EY400994,696163
Warwickshire,EY366492,696168
Warwickshire,EY304288,696176
Warwickshire,EY365388,696179
Warwickshire,EY392015,696194
Warwickshire,EY387106,696203
Warwickshire,EY452580,696208
Warwickshire,201675,696214
Warwickshire,EY301242,696220
Warwickshire,EY337268,696225
Warwickshire,EY495846,696230
Warwickshire,EY253112,696232
Warwickshire,EY473731,696233
Warwickshire,201087,696238
Warwickshire,EY486663,696245
Warwickshire,201595,696248
Warwickshire,EY364902,696250
Warwickshire,EY379618,696252
Warwickshire,EY399754,696260
Warwickshire,EY394434,696261
Warwickshire,268377,696262
Warwickshire,EY363028,696263
Warwickshire,EY218463,696264
Warwickshire,EY467546,696266
Warwickshire,EY447450,696270
Warwickshire,EY399292,696271
Warwickshire,EY486988,696275
Warwickshire,EY538290,696279
Warwickshire,EY420514,696280
Warwickshire,EY490581,696281
Warwickshire,EY495417,696282
Warwickshire,EY441485,696285
Warwickshire,268432,696286
Warwickshire,EY366212,696289
Warwickshire,RA000745 ,696290
Warwickshire,EY410149,696291
Warwickshire,EY424070,696293
Warwickshire,EY412130,696296
Warwickshire,EY249058,696298
Warwickshire,268488,696299
Warwickshire,201725,696303
Warwickshire,EY284287,696326
Warwickshire,EY480478,696331
Warwickshire,EY486859,696342
Warwickshire,201610,696354
Warwickshire,EY549343,696358
Warwickshire,EY549565,696360
Warwickshire,EY491505,696362
Warwickshire,EY552771,696365
Warwickshire,EY296549,696366
Warwickshire,EY474530,696369
Warwickshire,EY454419,696371
Warwickshire,EY299010,696372
Warwickshire,EY487487,696374
Warwickshire,EY357707,696377
Warwickshire,EY556072,696381
Warwickshire,257525,696383
Warwickshire,EY478901,696387
Warwickshire,EY444735,696391
Warwickshire,EY561891,696418
Warwickshire,EY364563,696419
Warwickshire,RA856  Ru,696420
Warwickshire,EY424121,696427
Warwickshire,EY497298,696428
Warwickshire,EY482693,696430
Warwickshire,2501099,696437
Warwickshire,EY484484,696438
Warwickshire,201157,696442
Warwickshire,EY286569,696444
Warwickshire,EY555725,696448
Warwickshire,201193,696452
Warwickshire,EY562932,696453
Warwickshire,EY100568,696465
Warwickshire,252037,696467
Warwickshire,2501016,696471
Warwickshire,EY389537,696473
Warwickshire,2539806,696474
Warwickshire,2556742,696480
Warwickshire,201340,696481
Warwickshire,2523387,696482
Warwickshire,2531622,696487
Warwickshire,EY549268,696488
Warwickshire,2578725,696489
Warwickshire,EY542569,696493
Warwickshire,2583519,696494
Warwickshire,EY446011,696496
Warwickshire,EY472231,696501
Warwickshire,2538017,696507
Warwickshire,2516721,696513
Warwickshire,EY340291,696514
Warwickshire,EY422490,696516
Warwickshire,EY470201,696520
Warwickshire,268348,696521
Warwickshire,2620135,696524
Warwickshire,2535664,696525
Warwickshire,201738,696527
Warwickshire,EY379764,696531
Warwickshire,2633140,696535
Warwickshire,RA000811 ,696537
Warwickshire,2631197,696539
Warwickshire,2645812,696542
Warwickshire,2546997,696543
Warwickshire,2578659,696544
Warwickshire,EY422347,696546
Warwickshire,2580174,696547
Warwickshire,504782,696548
Warwickshire,EY552831,696551
Warwickshire,EY448463,696552
Warwickshire,2527912,696554
Warwickshire,2655767,696556
Warwickshire,2634244,696560
Warwickshire,2671576,696563
Warwickshire,2660501,696564
Warwickshire,2688699,696570
Warwickshire,EY487689,696574
Warwickshire,RA001257,696577
Warwickshire,2702352,696578
West Sussex,EY367269,697248
West Sussex,114306,697256
West Sussex,EY382117,697263
West Sussex,EY252611,697272
West Sussex,EY232616,697274
West Sussex,115105,697276
West Sussex,114962,697277
West Sussex,EY269535,697278
West Sussex,EY403341,697283
West Sussex,EY367769,697285
West Sussex,EY266859,697286
West Sussex,115185,697287
West Sussex,EY241618,697296
West Sussex,114113,697297
West Sussex,EY217586,697304
West Sussex,EY432525,697308
West Sussex,EY342420,697314
West Sussex,EY451562,697319
West Sussex,114816,697320
West Sussex,EY234354,697324
West Sussex,EY258084,697328
West Sussex,EY441737,697330
West Sussex,114730,697337
West Sussex,EY341602,697340
West Sussex,114353,697341
West Sussex,EY473013,697342
West Sussex,EY426832,697344
West Sussex,EY463481,697352
West Sussex,EY354357,697357
West Sussex,EY386960,697360
West Sussex,EY473646,697364
West Sussex,EY361587,697367
West Sussex,EY358214,697369
West Sussex,EY343715,697371
West Sussex,114707,697375
West Sussex,EY410460,697377
West Sussex,EY467448,697414
West Sussex,114747,697424
West Sussex,EY351351,697427
West Sussex,EY438837,697435
West Sussex,EY449408,697436
West Sussex,EY427249,697438
West Sussex,EY393408,697446
West Sussex,EY460724,697448
West Sussex,EY412198,697462
West Sussex,EY392621,697468
West Sussex,EY430562,697474
West Sussex,EY294041,697484
West Sussex,EY303581,697485
West Sussex,EY411728,697489
West Sussex,EY232573,697503
West Sussex,EY485785,697511
West Sussex,EY420596,697520
West Sussex,EY476204,697522
West Sussex,EY436171,697531
West Sussex,EY359989,697533
West Sussex,EY474287,697534
West Sussex,EY441510,697536
West Sussex,EY312921,697539
West Sussex,EY379982,697543
West Sussex,EY447249,697544
West Sussex,114842,697545
West Sussex,EY384301,697548
West Sussex,EY411880,697549
West Sussex,EY410570,697550
West Sussex,EY443248,697552
West Sussex,EY467498,697553
West Sussex,EY456690,697554
West Sussex,EY423736,697560
West Sussex,EY420360,697565
West Sussex,114834,697583
